date,year,month,day,7321002
01-01-2002,2002,1,1,147.23
01-02-2002,2002,2,1,122.298
01-03-2002,2002,3,1,94.421
01-04-2002,2002,4,1,58.002
01-05-2002,2002,5,1,37.839
01-06-2002,2002,6,1,22.225
01-07-2002,2002,7,1,27.515
01-08-2002,2002,8,1,36.497
01-09-2002,2002,9,1,54.357
01-10-2002,2002,10,1,77.744
01-11-2002,2002,11,1,104.343
01-12-2002,2002,12,1,132.868
01-01-2003,2003,1,1,149.349
01-02-2003,2003,2,1,122.704
01-03-2003,2003,3,1,113.742
01-04-2003,2003,4,1,67.231
01-05-2003,2003,5,1,42.815
01-06-2003,2003,6,1,25.306
01-07-2003,2003,7,1,26.647
01-08-2003,2003,8,1,40.947
01-09-2003,2003,9,1,60.167
01-10-2003,2003,10,1,95.38
01-11-2003,2003,11,1,114.203
01-12-2003,2003,12,1,129.406
01-01-2004,2004,1,1,155.042
01-02-2004,2004,2,1,126.138
01-03-2004,2004,3,1,107.886
01-04-2004,2004,4,1,57.174
01-05-2004,2004,5,1,41.358
01-06-2004,2004,6,1,25.802
01-07-2004,2004,7,1,26.912
01-08-2004,2004,8,1,40.16
01-09-2004,2004,9,1,62.603
01-10-2004,2004,10,1,80.967
01-11-2004,2004,11,1,104.57
01-12-2004,2004,12,1,136.025
01-01-2005,2005,1,1,149.756
01-02-2005,2005,2,1,131.178
01-03-2005,2005,3,1,101.48
01-04-2005,2005,4,1,64.3
01-05-2005,2005,5,1,29.582
01-06-2005,2005,6,1,22.668
01-07-2005,2005,7,1,27.175
01-08-2005,2005,8,1,35.135
01-09-2005,2005,9,1,54.291
01-10-2005,2005,10,1,86.678
01-11-2005,2005,11,1,115.222
01-12-2005,2005,12,1,137.017
01-01-2006,2006,1,1,153.651
01-02-2006,2006,2,1,122.721
01-03-2006,2006,3,1,104.948
01-04-2006,2006,4,1,67.306
01-05-2006,2006,5,1,44.197
01-06-2006,2006,6,1,24.34
01-07-2006,2006,7,1,26.961
01-08-2006,2006,8,1,38.503
01-09-2006,2006,9,1,59.052
01-10-2006,2006,10,1,84.164
01-11-2006,2006,11,1,115.402
01-12-2006,2006,12,1,137.839
01-01-2007,2007,1,1,149.921
01-02-2007,2007,2,1,110.856
01-03-2007,2007,3,1,102.022
01-04-2007,2007,4,1,61.873
01-05-2007,2007,5,1,38.903
01-06-2007,2007,6,1,22.432
01-07-2007,2007,7,1,23.053
01-08-2007,2007,8,1,31.624
01-09-2007,2007,9,1,54.99
01-10-2007,2007,10,1,84.98
01-11-2007,2007,11,1,119.755
01-12-2007,2007,12,1,138.959
01-01-2008,2008,1,1,155.16
01-02-2008,2008,2,1,124.1
01-03-2008,2008,3,1,102.983
01-04-2008,2008,4,1,63.514
01-05-2008,2008,5,1,35.183
01-06-2008,2008,6,1,24.113
01-07-2008,2008,7,1,27.263
01-08-2008,2008,8,1,33.635
01-09-2008,2008,9,1,61.012
01-10-2008,2008,10,1,92.264
01-11-2008,2008,11,1,132.001
01-12-2008,2008,12,1,149.303
01-01-2009,2009,1,1,157.218
01-02-2009,2009,2,1,121.019
01-03-2009,2009,3,1,114.581
01-04-2009,2009,4,1,77.861
01-05-2009,2009,5,1,40.607
01-06-2009,2009,6,1,27.803
01-07-2009,2009,7,1,25.664
01-08-2009,2009,8,1,37.423
01-09-2009,2009,9,1,51.903
01-10-2009,2009,10,1,82.652
01-11-2009,2009,11,1,89.156
01-12-2009,2009,12,1,135.975
01-01-2010,2010,1,1,154.639
01-02-2010,2010,2,1,116.919
01-03-2010,2010,3,1,112.277
01-04-2010,2010,4,1,68.036
01-05-2010,2010,5,1,40.187
01-06-2010,2010,6,1,24.29
01-07-2010,2010,7,1,21.025
01-08-2010,2010,8,1,33.955
01-09-2010,2010,9,1,53.236
01-10-2010,2010,10,1,86.659
01-11-2010,2010,11,1,109.285
01-12-2010,2010,12,1,127.683
01-01-2011,2011,1,1,141.221
01-02-2011,2011,2,1,120.202
01-03-2011,2011,3,1,100.569
01-04-2011,2011,4,1,62.544
01-05-2011,2011,5,1,42.918
01-06-2011,2011,6,1,22.957
01-07-2011,2011,7,1,23.982
01-08-2011,2011,8,1,31.987
01-09-2011,2011,9,1,60.349
01-10-2011,2011,10,1,84.552
01-11-2011,2011,11,1,111.266
01-12-2011,2011,12,1,151.076
01-01-2012,2012,1,1,149.275
01-02-2012,2012,2,1,118.867
01-03-2012,2012,3,1,111.847
01-04-2012,2012,4,1,63.368
01-05-2012,2012,5,1,39.969
01-06-2012,2012,6,1,25.301
01-07-2012,2012,7,1,28.482
01-08-2012,2012,8,1,38.011
01-09-2012,2012,9,1,63.798
01-10-2012,2012,10,1,82.761
01-11-2012,2012,11,1,119.205
01-12-2012,2012,12,1,116.32
01-01-2013,2013,1,1,151.54
01-02-2013,2013,2,1,114.962
01-03-2013,2013,3,1,102.063
01-04-2013,2013,4,1,68.224
01-05-2013,2013,5,1,38.271
01-06-2013,2013,6,1,26.378
01-07-2013,2013,7,1,27.839
01-08-2013,2013,8,1,39.471
01-09-2013,2013,9,1,50.571
01-10-2013,2013,10,1,88.911
