date,year,month,day,7321002
01-08-1996,1996,8,1,198.1812849
01-09-1996,1996,9,1,15.70710557
01-10-1996,1996,10,1,44.37528342
01-11-1996,1996,11,1,43.24516059
01-12-1996,1996,12,1,12.19891034
01-01-1997,1997,1,1,32.27796903
01-02-1997,1997,2,1,20.5162834
01-03-1997,1997,3,1,24.10492198
01-04-1997,1997,4,1,321.9912859
01-05-1997,1997,5,1,215.9597598
01-06-1997,1997,6,1,689.1287145
01-07-1997,1997,7,1,228.5753536
01-08-1997,1997,8,1,288.4814106
01-09-1997,1997,9,1,321.4370551
01-10-1997,1997,10,1,286.5864211
01-11-1997,1997,11,1,98.13995578
01-12-1997,1997,12,1,24.73922858
01-01-1998,1998,1,1,0.723867421
01-02-1998,1998,2,1,31.34860927
01-03-1998,1998,3,1,3.661046089
01-04-1998,1998,4,1,108.8335489
01-05-1998,1998,5,1,140.6287573
01-06-1998,1998,6,1,99.73695261
01-07-1998,1998,7,1,12.87461111
01-08-1998,1998,8,1,36.49845223
01-09-1998,1998,9,1,89.85538273
01-10-1998,1998,10,1,0.001049111
01-11-1998,1998,11,1,0.521875132
01-12-1998,1998,12,1,63.50975411
01-01-1999,1999,1,1,17.87223403
01-02-1999,1999,2,1,15.3989022
01-03-1999,1999,3,1,21.67389835
01-04-1999,1999,4,1,20.81694883
01-05-1999,1999,5,1,116.1243419
01-06-1999,1999,6,1,405.2253996
01-07-1999,1999,7,1,100.2241596
01-08-1999,1999,8,1,306.8145712
01-09-1999,1999,9,1,315.4176466
01-10-1999,1999,10,1,50.99822836
01-11-1999,1999,11,1,7.486099162
01-12-1999,1999,12,1,12.99470763
01-01-2000,2000,1,1,6.867825249
01-02-2000,2000,2,1,136.6054029
01-03-2000,2000,3,1,4.449826138
01-04-2000,2000,4,1,44.49509267
01-05-2000,2000,5,1,78.13131752
01-06-2000,2000,6,1,975.1434037
01-07-2000,2000,7,1,117.406568
01-08-2000,2000,8,1,99.76730099
01-09-2000,2000,9,1,378.3731138
01-10-2000,2000,10,1,13.19678652
01-11-2000,2000,11,1,55.71215925
01-12-2000,2000,12,1,18.8933999
01-01-2001,2001,1,1,66.91025704
01-02-2001,2001,2,1,0.001932209
01-03-2001,2001,3,1,25.64510092
01-04-2001,2001,4,1,68.97686147
01-05-2001,2001,5,1,369.5575378
01-06-2001,2001,6,1,191.5784367
01-07-2001,2001,7,1,747.9125662
01-08-2001,2001,8,1,306.3276861
01-09-2001,2001,9,1,30.11115459
01-10-2001,2001,10,1,18.06459907
01-11-2001,2001,11,1,37.62216018
01-12-2001,2001,12,1,2.632232517
01-01-2002,2002,1,1,15.42270732
01-02-2002,2002,2,1,39.22868063
01-03-2002,2002,3,1,167.726901
01-04-2002,2002,4,1,63.62500104
01-05-2002,2002,5,1,424.47666
01-06-2002,2002,6,1,298.1772829
01-07-2002,2002,7,1,241.9459685
01-08-2002,2002,8,1,606.3548416
01-09-2002,2002,9,1,200.4934042
01-10-2002,2002,10,1,213.3871407
01-11-2002,2002,11,1,26.28609342
01-12-2002,2002,12,1,21.95134385
01-01-2003,2003,1,1,56.09312154
01-02-2003,2003,2,1,0.013053983
01-03-2003,2003,3,1,0
01-04-2003,2003,4,1,19.2367014
01-05-2003,2003,5,1,141.0070583
01-06-2003,2003,6,1,479.7550473
01-07-2003,2003,7,1,200.5455016
01-08-2003,2003,8,1,56.15403305
01-09-2003,2003,9,1,129.0408645
01-10-2003,2003,10,1,100.525947
01-11-2003,2003,11,1,95.20610661
01-12-2003,2003,12,1,29.3869289
01-01-2004,2004,1,1,7.471979391
01-02-2004,2004,2,1,8.124943262
01-03-2004,2004,3,1,71.80961742
01-04-2004,2004,4,1,251.4167308
01-05-2004,2004,5,1,31.86155031
01-06-2004,2004,6,1,276.0284853
01-07-2004,2004,7,1,293.3063373
01-08-2004,2004,8,1,90.76459818
01-09-2004,2004,9,1,189.1043965
01-10-2004,2004,10,1,96.78592187
01-11-2004,2004,11,1,96.85245088
01-12-2004,2004,12,1,72.9221365
01-01-2005,2005,1,1,18.38387082
01-02-2005,2005,2,1,0
01-03-2005,2005,3,1,24.73497388
01-04-2005,2005,4,1,7.129552558
01-05-2005,2005,5,1,622.5565085
01-06-2005,2005,6,1,561.5761016
01-07-2005,2005,7,1,304.4699777
01-08-2005,2005,8,1,574.8137055
01-09-2005,2005,9,1,54.52407926
