date,year,month,day,7320003
01-01-2012,2012,1,1,12.21459868
01-02-2012,2012,2,1,62.89456295
01-03-2012,2012,3,1,5.3535286
01-04-2012,2012,4,1,76.66963812
01-05-2012,2012,5,1,353.4967865
01-06-2012,2012,6,1,497.7454525
01-07-2012,2012,7,1,64.85116695
01-08-2012,2012,8,1,190.0549014
01-09-2012,2012,9,1,29.40532937
01-10-2012,2012,10,1,162.932851
01-11-2012,2012,11,1,39.93633801
01-12-2012,2012,12,1,253.4657621
01-01-2013,2013,1,1,21.53577994
01-02-2013,2013,2,1,100.1568308
01-03-2013,2013,3,1,11.24994473
01-04-2013,2013,4,1,25.0115359
01-05-2013,2013,5,1,318.5414015
01-06-2013,2013,6,1,176.9853279
01-07-2013,2013,7,1,257.8551959
01-08-2013,2013,8,1,176.476277
01-09-2013,2013,9,1,171.4898757
01-10-2013,2013,10,1,64.6782538
01-11-2013,2013,11,1,16.395689
01-12-2013,2013,12,1,0.66804879
01-01-2014,2014,1,1,8.1180153
01-02-2014,2014,2,1,2.00865163
01-03-2014,2014,3,1,45.97010736
01-04-2014,2014,4,1,60.688159
01-05-2014,2014,5,1,275.7799148
01-06-2014,2014,6,1,369.159227
01-07-2014,2014,7,1,292.428328
01-08-2014,2014,8,1,277.1340223
01-09-2014,2014,9,1,272.4488693
01-10-2014,2014,10,1,20.4820997
01-11-2014,2014,11,1,58.02122815
01-12-2014,2014,12,1,70.16477843
01-01-2015,2015,1,1,0
01-02-2015,2015,2,1,5.09540249
01-03-2015,2015,3,1,0.484252113
01-04-2015,2015,4,1,25.04803643
01-05-2015,2015,5,1,46.56514181
01-06-2015,2015,6,1,190.2108052
01-07-2015,2015,7,1,499.8092456
01-08-2015,2015,8,1,479.8287741
01-09-2015,2015,9,1,289.1212647
01-10-2015,2015,10,1,213.4486052
01-11-2015,2015,11,1,71.65090791
01-12-2015,2015,12,1,0.016952182
01-01-2016,2016,1,1,40.82653746
01-02-2016,2016,2,1,5.8683219
01-03-2016,2016,3,1,0
01-04-2016,2016,4,1,386.6685067
01-05-2016,2016,5,1,178.7033441
01-06-2016,2016,6,1,78.6888292
01-07-2016,2016,7,1,360.8746535
01-08-2016,2016,8,1,109.0759697
01-09-2016,2016,9,1,32.820767
01-10-2016,2016,10,1,168.3182231
01-11-2016,2016,11,1,45.7466797
01-12-2016,2016,12,1,23.6971136
01-01-2017,2017,1,1,1.70099229
01-02-2017,2017,2,1,49.46456027
01-03-2017,2017,3,1,60.86255516
01-04-2017,2017,4,1,109.2854489
01-05-2017,2017,5,1,219.6747619
01-06-2017,2017,6,1,432.4783738
01-07-2017,2017,7,1,173.5024256
01-08-2017,2017,8,1,322.9557449
01-09-2017,2017,9,1,167.5634551
01-10-2017,2017,10,1,160.7984091
01-11-2017,2017,11,1,107.4699281
01-12-2017,2017,12,1,7.13007691
01-01-2018,2018,1,1,14.14084782
01-02-2018,2018,2,1,23.93037617
01-03-2018,2018,3,1,67.3853906
01-04-2018,2018,4,1,130.0124413
01-05-2018,2018,5,1,181.5833473
01-06-2018,2018,6,1,248.0331382
01-07-2018,2018,7,1,194.6406408
01-08-2018,2018,8,1,134.2714201
01-09-2018,2018,9,1,343.882262
01-10-2018,2018,10,1,181.3598038
01-11-2018,2018,11,1,96.9536178
01-12-2018,2018,12,1,6.309062676
01-01-2019,2019,1,1,44.1169255
01-02-2019,2019,2,1,9.21568922
01-03-2019,2019,3,1,0
01-04-2019,2019,4,1,17.6103861
01-05-2019,2019,5,1,290.8179378
01-06-2019,2019,6,1,287.3928579
01-07-2019,2019,7,1,119.0074409
01-08-2019,2019,8,1,82.97434645
01-09-2019,2019,9,1,149.7390973
01-10-2019,2019,10,1,47.6952776
01-11-2019,2019,11,1,22.576713
01-12-2019,2019,12,1,33.8265324
