date,year,month,day,7320003
01-06-2007,2007,6,1,5.082332137
01-07-2007,2007,7,1,4.496976873
01-08-2007,2007,8,1,4.167355621
01-09-2007,2007,9,1,8.230181507
01-10-2007,2007,10,1,11.80447915
01-11-2007,2007,11,1,15.93592235
01-12-2007,2007,12,1,18.5857489
01-01-2008,2008,1,1,22.11992248
01-02-2008,2008,2,1,21.47677176
01-03-2008,2008,3,1,19.72827294
01-04-2008,2008,4,1,15.21828722
01-05-2008,2008,5,1,10.31973691
01-06-2008,2008,6,1,6.964960497
01-07-2008,2008,7,1,7.261648042
01-08-2008,2008,8,1,5.647513
01-09-2008,2008,9,1,10.13934881
01-10-2008,2008,10,1,12.65833928
01-11-2008,2008,11,1,17.99558473
01-12-2008,2008,12,1,20.06942219
01-01-2009,2009,1,1,22.25036116
01-02-2009,2009,2,1,21.07693336
01-03-2009,2009,3,1,21.68034558
01-04-2009,2009,4,1,19.6127292
01-05-2009,2009,5,1,12.62262987
01-06-2009,2009,6,1,9.031289433
01-07-2009,2009,7,1,6.158823345
01-08-2009,2009,8,1,7.489120709
01-09-2009,2009,9,1,7.896136687
01-10-2009,2009,10,1,11.9337516
01-11-2009,2009,11,1,11.87717545
01-12-2009,2009,12,1,18.12141265
01-01-2010,2010,1,1,21.89138716
01-02-2010,2010,2,1,20.48462318
01-03-2010,2010,3,1,21.02410945
01-04-2010,2010,4,1,16.07966947
01-05-2010,2010,5,1,11.68787542
01-06-2010,2010,6,1,6.82783295
01-07-2010,2010,7,1,3.115754068
01-08-2010,2010,8,1,5.787015084
01-09-2010,2010,9,1,8.417883923
01-10-2010,2010,10,1,12.16357486
01-11-2010,2010,11,1,15.04392194
01-12-2010,2010,12,1,16.73217063
01-01-2011,2011,1,1,20.57858261
01-02-2011,2011,2,1,21.33769386
01-03-2011,2011,3,1,18.87903236
01-04-2011,2011,4,1,15.11858026
01-05-2011,2011,5,1,12.82956691
01-06-2011,2011,6,1,6.3264625
01-07-2011,2011,7,1,4.549295209
01-08-2011,2011,8,1,4.821260055
01-09-2011,2011,9,1,9.892554917
01-10-2011,2011,10,1,11.73350171
01-11-2011,2011,11,1,15.48350429
01-12-2011,2011,12,1,20.37445023
01-01-2012,2012,1,1,21.25896961
01-02-2012,2012,2,1,20.50869976
01-03-2012,2012,3,1,21.73541474
01-04-2012,2012,4,1,15.64104232
01-05-2012,2012,5,1,12.24906958
01-06-2012,2012,6,1,8.696059353
01-07-2012,2012,7,1,7.492588365
01-08-2012,2012,8,1,7.305067387
01-09-2012,2012,9,1,11.61504139
01-10-2012,2012,10,1,10.96307738
01-11-2012,2012,11,1,16.01494429
01-12-2012,2012,12,1,16.05573281
01-01-2013,2013,1,1,22.32408106
01-02-2013,2013,2,1,20.94312207
01-03-2013,2013,3,1,18.93778794
01-04-2013,2013,4,1,16.51758232
01-05-2013,2013,5,1,10.72147483
01-06-2013,2013,6,1,8.66138655
01-07-2013,2013,7,1,7.306466777
01-08-2013,2013,8,1,7.971096726
01-09-2013,2013,9,1,7.725758915
01-10-2013,2013,10,1,12.73459587
01-11-2013,2013,11,1,15.85702243
01-12-2013,2013,12,1,20.61357868
01-01-2014,2014,1,1,21.93469987
01-02-2014,2014,2,1,20.01074907
01-03-2014,2014,3,1,18.64458792
01-04-2014,2014,4,1,15.35896526
01-05-2014,2014,5,1,10.31581095
01-06-2014,2014,6,1,5.972213208
01-07-2014,2014,7,1,6.358463965
01-08-2014,2014,8,1,9.144748187
01-09-2014,2014,9,1,8.257432783
01-10-2014,2014,10,1,13.92301315
01-11-2014,2014,11,1,14.81512548
01-12-2014,2014,12,1,17.24104389
01-01-2015,2015,1,1,22.62371819
01-02-2015,2015,2,1,21.57239889
01-03-2015,2015,3,1,21.94963965
01-04-2015,2015,4,1,18.13829407
01-05-2015,2015,5,1,12.30326752
01-06-2015,2015,6,1,9.0440502
01-07-2015,2015,7,1,6.863311268
01-08-2015,2015,8,1,7.131950371
01-09-2015,2015,9,1,8.922657853
01-10-2015,2015,10,1,9.863162577
01-11-2015,2015,11,1,13.48942254
01-12-2015,2015,12,1,18.36773265
01-01-2016,2016,1,1,21.28196977
01-02-2016,2016,2,1,22.37442014
01-03-2016,2016,3,1,21.89119155
01-04-2016,2016,4,1,12.92788223
01-05-2016,2016,5,1,11.06589353
01-06-2016,2016,6,1,8.582318613
01-07-2016,2016,7,1,6.901565639
01-08-2016,2016,8,1,9.929596203
01-09-2016,2016,9,1,13.43200497
01-10-2016,2016,10,1,12.42521238
01-11-2016,2016,11,1,17.15936108
01-12-2016,2016,12,1,19.11336171
01-01-2017,2017,1,1,23.99191623
01-02-2017,2017,2,1,21.73204268
01-03-2017,2017,3,1,19.45400861
01-04-2017,2017,4,1,15.0755771
01-05-2017,2017,5,1,9.635003368
01-06-2017,2017,6,1,7.09147074
01-07-2017,2017,7,1,7.625884466
01-08-2017,2017,8,1,6.520730206
01-09-2017,2017,9,1,10.01723004
01-10-2017,2017,10,1,11.03916973
01-11-2017,2017,11,1,15.07010624
01-12-2017,2017,12,1,19.473858
01-01-2018,2018,1,1,21.35391342
01-02-2018,2018,2,1,22.11858646
01-03-2018,2018,3,1,19.63328637
01-04-2018,2018,4,1,16.60783474
01-05-2018,2018,5,1,11.65249905
01-06-2018,2018,6,1,6.193804476
01-07-2018,2018,7,1,6.934305423
01-08-2018,2018,8,1,9.20446959
01-09-2018,2018,9,1,11.07901963
01-10-2018,2018,10,1,11.66373303
01-11-2018,2018,11,1,15.28945865
01-12-2018,2018,12,1,18.60118126
01-01-2019,2019,1,1,21.72273929
01-02-2019,2019,2,1,22.733471
01-03-2019,2019,3,1,20.18724116
01-04-2019,2019,4,1,17.53874443
01-05-2019,2019,5,1,10.96374915
01-06-2019,2019,6,1,6.31875563
01-07-2019,2019,7,1,7.030539855
01-08-2019,2019,8,1,9.639737623
01-09-2019,2019,9,1,10.67223245
01-10-2019,2019,10,1,11.37502098
01-11-2019,2019,11,1,17.99916344
01-12-2019,2019,12,1,20.18775858
