date,year,month,day,7322001
01-11-2000,2000,11,1,15.65498494
01-12-2000,2000,12,1,20.2302359
01-01-2001,2001,1,1,20.76833287
01-02-2001,2001,2,1,23.46583089
01-03-2001,2001,3,1,20.67343942
01-04-2001,2001,4,1,14.2672588
01-05-2001,2001,5,1,8.130398455
01-06-2001,2001,6,1,6.65290064
01-07-2001,2001,7,1,5.71342361
01-08-2001,2001,8,1,8.0474824
01-09-2001,2001,9,1,9.370264937
01-10-2001,2001,10,1,14.96332427
01-11-2001,2001,11,1,15.7061528
01-12-2001,2001,12,1,22.88974852
01-01-2002,2002,1,1,21.60425258
01-02-2002,2002,2,1,22.14689954
01-03-2002,2002,3,1,18.19536432
01-04-2002,2002,4,1,13.7134093
01-05-2002,2002,5,1,10.25881589
01-06-2002,2002,6,1,5.161577439
01-07-2002,2002,7,1,6.418843116
01-08-2002,2002,8,1,7.032988029
01-09-2002,2002,9,1,8.814969553
01-10-2002,2002,10,1,11.11516729
01-11-2002,2002,11,1,14.751273
01-12-2002,2002,12,1,18.68459561
01-01-2003,2003,1,1,21.96027574
01-02-2003,2003,2,1,21.6859695
01-03-2003,2003,3,1,22.06619152
01-04-2003,2003,4,1,16.13757623
01-05-2003,2003,5,1,12.03889955
01-06-2003,2003,6,1,8.109938563
01-07-2003,2003,7,1,5.840834074
01-08-2003,2003,8,1,8.020666305
01-09-2003,2003,9,1,10.52399742
01-10-2003,2003,10,1,14.54385266
01-11-2003,2003,11,1,16.78360554
01-12-2003,2003,12,1,17.83155111
01-01-2004,2004,1,1,22.9598401
01-02-2004,2004,2,1,22.13838786
01-03-2004,2004,3,1,21.00482881
01-04-2004,2004,4,1,13.92226791
01-05-2004,2004,5,1,11.79823372
01-06-2004,2004,6,1,7.923606757
01-07-2004,2004,7,1,6.464755268
01-08-2004,2004,8,1,7.514095455
01-09-2004,2004,9,1,10.88668604
01-10-2004,2004,10,1,11.61496302
01-11-2004,2004,11,1,14.87986704
01-12-2004,2004,12,1,19.20091232
01-01-2005,2005,1,1,21.53805497
01-02-2005,2005,2,1,23.73878379
01-03-2005,2005,3,1,19.38896126
01-04-2005,2005,4,1,15.37917907
01-05-2005,2005,5,1,6.986540267
01-06-2005,2005,6,1,6.404625133
01-07-2005,2005,7,1,6.352472487
01-08-2005,2005,8,1,6.700350806
01-09-2005,2005,9,1,8.519723663
01-10-2005,2005,10,1,12.62768123
01-11-2005,2005,11,1,16.93769953
01-12-2005,2005,12,1,19.22100944
01-01-2006,2006,1,1,22.68361248
01-02-2006,2006,2,1,22.53773371
01-03-2006,2006,3,1,19.70132242
01-04-2006,2006,4,1,16.29793694
01-05-2006,2006,5,1,12.89359053
01-06-2006,2006,6,1,7.53489064
01-07-2006,2006,7,1,6.841270822
01-08-2006,2006,8,1,7.297594912
01-09-2006,2006,9,1,9.839239903
01-10-2006,2006,10,1,12.26071572
01-11-2006,2006,11,1,16.61434371
01-12-2006,2006,12,1,19.11931074
01-01-2007,2007,1,1,22.16936013
01-02-2007,2007,2,1,19.69208165
01-03-2007,2007,3,1,19.59682965
01-04-2007,2007,4,1,14.92825733
01-05-2007,2007,5,1,10.58355658
01-06-2007,2007,6,1,4.648049215
01-07-2007,2007,7,1,3.707414516
01-08-2007,2007,8,1,3.727814609
01-09-2007,2007,9,1,8.89498027
01-10-2007,2007,10,1,12.33442347
01-11-2007,2007,11,1,17.07562596
01-12-2007,2007,12,1,19.53101984
01-01-2008,2008,1,1,22.83755961
01-02-2008,2008,2,1,22.17872476
01-03-2008,2008,3,1,20.07368732
01-04-2008,2008,4,1,15.02906351
01-05-2008,2008,5,1,9.443645803
01-06-2008,2008,6,1,6.216385453
01-07-2008,2008,7,1,6.488304387
01-08-2008,2008,8,1,5.266675661
01-09-2008,2008,9,1,10.1548374
01-10-2008,2008,10,1,13.42305075
01-11-2008,2008,11,1,19.51723957
01-12-2008,2008,12,1,21.21817139
01-01-2009,2009,1,1,23.15615794
01-02-2009,2009,2,1,21.93126421
01-03-2009,2009,3,1,22.14078539
01-04-2009,2009,4,1,19.90650643
01-05-2009,2009,5,1,12.00580215
01-06-2009,2009,6,1,8.36589601
01-07-2009,2009,7,1,5.301821392
01-08-2009,2009,8,1,7.013954149
01-09-2009,2009,9,1,7.73702189
01-10-2009,2009,10,1,11.94913995
01-11-2009,2009,11,1,12.1574247
01-12-2009,2009,12,1,18.74689932
01-01-2010,2010,1,1,22.73556523
01-02-2010,2010,2,1,21.04394086
01-03-2010,2010,3,1,21.58580394
01-04-2010,2010,4,1,16.14558683
01-05-2010,2010,5,1,10.95217084
01-06-2010,2010,6,1,6.492029507
01-07-2010,2010,7,1,2.41254196
01-08-2010,2010,8,1,5.356240006
01-09-2010,2010,9,1,8.464726507
01-10-2010,2010,10,1,12.65271694
01-11-2010,2010,11,1,15.66349443
01-12-2010,2010,12,1,17.55017219
01-01-2011,2011,1,1,20.97224539
01-02-2011,2011,2,1,21.88535354
01-03-2011,2011,3,1,19.06000195
01-04-2011,2011,4,1,14.60418022
01-05-2011,2011,5,1,12.31319815
01-06-2011,2011,6,1,5.687932964
01-07-2011,2011,7,1,4.256004702
01-08-2011,2011,8,1,4.87803753
01-09-2011,2011,9,1,10.26755011
01-10-2011,2011,10,1,12.22098969
01-11-2011,2011,11,1,16.02104354
01-12-2011,2011,12,1,21.52035287
01-01-2012,2012,1,1,22.38372345
01-02-2012,2012,2,1,21.06126676
01-03-2012,2012,3,1,22.02241606
01-04-2012,2012,4,1,15.56617635
01-05-2012,2012,5,1,11.93721026
01-06-2012,2012,6,1,8.10349414
01-07-2012,2012,7,1,6.420830271
01-08-2012,2012,8,1,6.76130437
01-09-2012,2012,9,1,11.67820675
01-10-2012,2012,10,1,11.74448741
01-11-2012,2012,11,1,17.29894257
01-12-2012,2012,12,1,16.02880635
01-01-2013,2013,1,1,23.05697768
01-02-2013,2013,2,1,21.20748068
01-03-2013,2013,3,1,19.29971871
01-04-2013,2013,4,1,16.75598134
01-05-2013,2013,5,1,10.56195639
01-06-2013,2013,6,1,7.5381051
01-07-2013,2013,7,1,6.723392224
01-08-2013,2013,8,1,7.204263635
01-09-2013,2013,9,1,7.893104347
01-10-2013,2013,10,1,13.17297248
01-11-2013,2013,11,1,16.82605723
01-12-2013,2013,12,1,21.72677906
01-01-2014,2014,1,1,22.81059461
01-02-2014,2014,2,1,20.60570614
01-03-2014,2014,3,1,18.97546858
01-04-2014,2014,4,1,15.47483371
01-05-2014,2014,5,1,9.617760755
01-06-2014,2014,6,1,5.805315541
01-07-2014,2014,7,1,5.743865054
01-08-2014,2014,8,1,8.886852197
01-09-2014,2014,9,1,8.47174636
01-10-2014,2014,10,1,14.08555707
01-11-2014,2014,11,1,15.24744654
01-12-2014,2014,12,1,17.9251202
01-01-2015,2015,1,1,23.41651629
01-02-2015,2015,2,1,22.37788243
01-03-2015,2015,3,1,22.56618284
01-04-2015,2015,4,1,18.15817904
01-05-2015,2015,5,1,11.95983751
01-06-2015,2015,6,1,7.648428256
01-07-2015,2015,7,1,5.952294626
01-08-2015,2015,8,1,6.858647261
01-09-2015,2015,9,1,8.760223887
01-10-2015,2015,10,1,10.30173436
01-11-2015,2015,11,1,13.91081754
01-12-2015,2015,12,1,18.90935771
01-01-2016,2016,1,1,21.87158039
01-02-2016,2016,2,1,22.97247466
01-03-2016,2016,3,1,22.28985761
01-04-2016,2016,4,1,12.44131749
01-05-2016,2016,5,1,10.63835924
01-06-2016,2016,6,1,7.878875537
01-07-2016,2016,7,1,6.612427787
01-08-2016,2016,8,1,9.069380677
01-09-2016,2016,9,1,13.01816458
01-10-2016,2016,10,1,13.18173028
01-11-2016,2016,11,1,18.30366255
01-12-2016,2016,12,1,19.99396697
01-01-2017,2017,1,1,24.76089613
01-02-2017,2017,2,1,22.57352311
01-03-2017,2017,3,1,19.728846
01-04-2017,2017,4,1,14.92395292
01-05-2017,2017,5,1,9.32745309
01-06-2017,2017,6,1,6.483733333
01-07-2017,2017,7,1,6.537464684
01-08-2017,2017,8,1,6.018155635
01-09-2017,2017,9,1,9.858799613
01-10-2017,2017,10,1,11.32204201
01-11-2017,2017,11,1,15.25957286
01-12-2017,2017,12,1,20.14120329
01-01-2018,2018,1,1,22.18839339
01-02-2018,2018,2,1,23.12069639
01-03-2018,2018,3,1,19.77808524
01-04-2018,2018,4,1,16.33364013
01-05-2018,2018,5,1,11.30582132
01-06-2018,2018,6,1,5.637928786
01-07-2018,2018,7,1,6.047927671
01-08-2018,2018,8,1,8.300677868
01-09-2018,2018,9,1,10.6999655
01-10-2018,2018,10,1,11.90583983
01-11-2018,2018,11,1,15.57416625
01-12-2018,2018,12,1,19.24406842
01-01-2019,2019,1,1,22.20618003
01-02-2019,2019,2,1,23.21205139
01-03-2019,2019,3,1,20.33903632
01-04-2019,2019,4,1,17.93466393
01-05-2019,2019,5,1,10.44165762
01-06-2019,2019,6,1,5.686212651
01-07-2019,2019,7,1,6.071615925
01-08-2019,2019,8,1,8.347740777
01-09-2019,2019,9,1,10.05000241
01-10-2019,2019,10,1,11.67823604
01-11-2019,2019,11,1,18.76873673
01-12-2019,2019,12,1,21.03998442
